afinn_score,obj_score,exclamation_score,question_score,ellipsis_score,comma_score,period_score,anger_score,anticipation_score,disgust_score,fear_score,joy_score,sadness_score,surprise_score,trust_score,pos_score,neg_score,vader_neg,vader_neu,vader_pos,vader_compound,Target
-4.0,0.66875,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.1,0.088,0.77,0.142,0.2846,1
3.0,0.8682432432432432,0.02702702702702703,0.02702702702702703,0.0,0.04054054054054054,0.02702702702702703,0.013513513513513514,0.0945945945945946,0.013513513513513514,0.06756756756756757,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.0945945945945946,0.13513513513513514,0.10810810810810811,0.038,0.828,0.133,0.9359,3
2.0,0.7592592592592593,0.0,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.228,0.656,0.116,-0.5859,1
7.0,0.9,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.14285714285714285,0.0,0.0,0.08571428571428572,0.14285714285714285,0.0,0.05714285714285714,0.11428571428571428,0.17142857142857143,0.023,0.828,0.149,0.7672,4
-2.0,0.7860576923076923,0.0,0.019230769230769232,0.0,0.0,0.09615384615384616,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.142,0.778,0.08,-0.8594,3
-3.0,0.5543478260869565,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.145,0.669,0.186,0.1007,7
0.0,0.7207446808510638,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.06382978723404255,0.0851063829787234,0.06382978723404255,0.032,0.87,0.098,0.6369,1
-1.0,0.8269230769230769,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.115,0.885,0.0,-0.3818,5
0.0,0.7375,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,2
0.0,0.9464285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1
-3.0,0.8,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.124,0.876,0.0,-0.5484,3
-5.0,0.905,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.16,0.16,0.105,0.895,0.0,-0.5638,2
0.0,0.7875,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,1.0,0.0,0.0,7
8.0,0.8472222222222222,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0.0,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.0,0.825,0.175,0.8885,1
3.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.574,0.426,0.6361,3
0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,4
-2.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.676,0.0,-0.34,3
4.0,0.7291666666666666,0.125,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.25,0.16666666666666666,0.125,0.049,0.761,0.189,0.8547,1
1.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.818,0.182,0.25,1
4.0,0.75,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.675,0.325,0.8253,6
2.0,0.7625,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,3
-5.0,0.8125,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.353,0.647,0.0,-0.6666,4
-7.0,0.8035714285714286,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.314,0.603,0.082,-0.875,3
3.0,0.6634615384615384,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.07692307692307693,0.15384615384615385,0.217,0.783,0.0,-0.6333,3
13.0,0.8263888888888888,0.0,0.05555555555555555,0.0,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.1111111111111111,0.2222222222222222,0.0,0.039,0.771,0.189,0.8968,1
-1.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.091,0.909,0.0,-0.296,1
2.0,0.9791666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.167,0.296,1
6.0,0.7890625,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.09375,0.0,0.0,0.845,0.155,0.8271,4
0.0,0.875,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,4
0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,2
0.0,0.96875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.344,0.2732,7
8.0,0.7286585365853658,0.0,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0,0.07317073170731707,0.0,0.024390243902439025,0.12195121951219512,0.0,0.04878048780487805,0.07317073170731707,0.1951219512195122,0.0,0.0,0.816,0.184,0.9118,1
-1.0,0.7833333333333333,0.2,0.0,0.0,0.13333333333333333,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.08888888888888889,0.158,0.649,0.193,0.5374,4
1.0,0.84375,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.144,0.778,0.078,-0.3178,1
6.0,0.5416666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.111,0.303,0.586,0.6908,0
0.0,0.7875,0.0,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.1,0.044,0.774,0.181,0.8078,1
5.0,0.8068181818181818,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.77,0.23,0.5983,1
0.0,0.921875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.0,1.0,0.0,0.0,2
-2.0,0.7578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.102,0.898,0.0,-0.5106,4
7.0,0.8485915492957746,0.1267605633802817,0.056338028169014086,0.0,0.08450704225352113,0.028169014084507043,0.0,0.056338028169014086,0.0,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.028169014084507043,0.09859154929577464,0.1267605633802817,0.056338028169014086,0.01,0.917,0.072,0.8634,4
2.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.551,0.449,0.5046,7
-2.0,0.7916666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.272,0.728,0.0,-0.4574,4
0.0,0.9090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,4
-2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.394,0.606,0.0,-0.3818,3
4.0,0.7972972972972973,0.0,0.0,0.0,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0,0.10810810810810811,0.24324324324324326,0.05405405405405406,0.057,0.725,0.218,0.9075,1
6.0,0.7964285714285714,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.05714285714285714,0.0,0.02857142857142857,0.05714285714285714,0.0,0.0,0.11428571428571428,0.11428571428571428,0.0,0.0,0.886,0.114,0.8024,3
1.0,0.7573529411764706,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.078,0.814,0.108,0.25,2
3.0,0.9212962962962963,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.0,0.0,0.07407407407407407,0.14814814814814814,0.063,0.848,0.089,0.128,2
3.0,0.921875,0.125,0.0,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0,0.125,0.0625,0.0625,0.1875,0.125,0.0625,0.0,0.799,0.201,0.6982,4
0.0,0.8146551724137931,0.0,0.034482758620689655,0.0,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.035,0.87,0.095,0.5859,7
-4.0,0.6902173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.118,0.882,0.0,-0.5574,2
4.0,0.592391304347826,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.077,0.845,0.079,0.0186,4
4.0,0.7589285714285714,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.054,0.783,0.163,0.8933,1
0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
-2.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.66,0.0,-0.4753,2
-3.0,0.84375,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.372,0.628,0.0,-0.7269,1
-2.0,0.6071428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.22,0.78,0.0,-0.5661,3
-7.0,0.7760416666666666,0.0,0.0,0.0,0.0,0.041666666666666664,0.20833333333333334,0.0,0.125,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,0.20833333333333334,0.243,0.723,0.034,-0.8891,4
-5.0,0.7195945945945946,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.05405405405405406,0.08108108108108109,0.05405405405405406,0.133,0.783,0.084,-0.2805,4
-2.0,0.7023809523809523,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.099,0.704,0.197,0.6367,4
-4.0,0.6041666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.862,0.138,0.5859,1
0.0,0.6741071428571429,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.089,0.859,0.052,-0.2679,4
4.0,0.7045454545454546,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.809,0.191,0.5473,1
0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.2,0.4,0.4,0.0,1.0,0.0,0.0,1
2.0,0.9166666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.86,0.14,0.5267,3
2.0,0.7403846153846154,0.0,0.0,0.0,0.02564102564102564,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.0,0.9,0.1,0.7269,4
9.0,0.7621951219512195,0.012195121951219513,0.024390243902439025,0.0,0.012195121951219513,0.08536585365853659,0.024390243902439025,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.036585365853658534,0.08536585365853659,0.06097560975609756,0.15853658536585366,0.04878048780487805,0.052,0.83,0.118,0.8698,1
-21.0,0.7838541666666666,0.0,0.0,0.0,0.08333333333333333,0.07291666666666667,0.10416666666666667,0.0625,0.07291666666666667,0.0625,0.052083333333333336,0.052083333333333336,0.0625,0.07291666666666667,0.08333333333333333,0.15625,0.106,0.86,0.034,-0.9287,3
-1.0,0.7083333333333334,0.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.068,0.872,0.06,-0.0857,2
2.0,0.7961956521739131,0.0,0.0,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.13043478260869565,0.111,0.807,0.082,-0.3612,7
0.0,0.75,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,3
-1.0,0.8496621621621622,0.0,0.013513513513513514,0.0,0.08108108108108109,0.06756756756756757,0.02702702702702703,0.013513513513513514,0.0,0.02702702702702703,0.013513513513513514,0.0,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.05405405405405406,0.039,0.931,0.03,-0.5106,2
4.0,0.8984375,0.0,0.0,0.0,0.0625,0.0625,0.0,0.041666666666666664,0.020833333333333332,0.0,0.041666666666666664,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.020833333333333332,0.0,0.854,0.146,0.9287,2
5.0,0.8547297297297297,0.0,0.0,0.0,0.02702702702702703,0.10810810810810811,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.0,0.0,0.957,0.043,0.4497,2
5.0,0.75,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.07692307692307693,0.0,0.019230769230769232,0.07692307692307693,0.0,0.0,0.09615384615384616,0.09615384615384616,0.038461538461538464,0.052,0.758,0.19,0.9478,4
-1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.75,0.0,-0.4588,2
6.0,0.7734375,0.0,0.0,0.0,0.0625,0.0625,0.0,0.1875,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0625,0.0,0.762,0.238,0.6486,2
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.248,0.513,0.239,-0.0276,3
2.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.588,0.412,0.4215,1
0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
-5.0,0.615625,0.0,0.025,0.0,0.05,0.075,0.075,0.025,0.05,0.025,0.025,0.05,0.025,0.05,0.05,0.075,0.144,0.794,0.062,-0.765,4
-3.0,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1
-2.0,0.6964285714285714,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.113,0.674,0.213,0.4215,4
3.0,0.5986842105263158,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.053,0.808,0.139,0.5719,7
-3.0,0.7932692307692307,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.19230769230769232,0.204,0.74,0.056,-0.8503,4
2.0,0.875,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.808,0.192,0.2263,2
-7.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.096,0.695,0.209,0.8742,0
0.0,0.7875,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.098,0.784,0.118,0.1134,5
1.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.2,0.2,0.06666666666666667,0.088,0.686,0.225,0.6808,4
0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
-1.0,0.775,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.2,0.0,0.572,0.428,0.7163,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2.0,0.9416666666666667,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.069,0.931,0.0,-0.395,3
3.0,0.7771739130434783,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.0,0.085,0.791,0.123,0.4365,3
2.0,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.265,0.5574,3
0.0,0.8611111111111112,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.0,0.9322916666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.042,0.958,0.0,-0.296,7
2.0,0.77734375,0.0,0.0,0.0,0.0,0.15625,0.03125,0.09375,0.0,0.0625,0.09375,0.03125,0.09375,0.03125,0.09375,0.09375,0.046,0.807,0.148,0.6908,5
-2.0,0.7556818181818182,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.18181818181818182,0.071,0.865,0.064,-0.0772,0
-5.0,0.6875,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.3,0.183,0.743,0.074,-0.4404,1
2.0,0.89,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.0,0.0,0.949,0.051,0.3182,2
1.0,0.8303571428571429,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.107,0.845,0.048,-0.2177,4
-9.0,0.6995614035087719,0.0,0.0,0.017543859649122806,0.08771929824561403,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.0,0.03508771929824561,0.0,0.017543859649122806,0.0,0.05263157894736842,0.07017543859649122,0.05263157894736842,0.221,0.779,0.0,-0.9636,4
-2.0,0.6648936170212766,0.0425531914893617,0.0851063829787234,0.0,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.0851063829787234,0.0,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.088,0.871,0.042,-0.5638,1
2.0,0.5738636363636364,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.0,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.13636363636363635,0.09,0.785,0.125,0.296,1
0.0,0.9166666666666666,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.099,0.799,0.102,0.0258,1
2.0,0.9191176470588235,0.0,0.0,0.0,0.23529411764705882,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.0,0.865,0.135,0.6369,2
-6.0,0.7631578947368421,0.0,0.0,0.02631578947368421,0.0,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.15789473684210525,0.10526315789473684,0.076,0.889,0.035,-0.4215,4
-2.0,0.8083333333333333,0.0,0.0,0.0,0.1,0.06666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.091,0.909,0.0,-0.4588,1
0.0,0.756578947368421,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.94,0.06,0.3182,2
0.0,0.775,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.167,0.738,0.094,-0.1984,4
2.0,0.775,0.0,0.016666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.06666666666666667,0.0,0.03333333333333333,0.05,0.0,0.03333333333333333,0.016666666666666666,0.06666666666666667,0.016666666666666666,0.025,0.918,0.057,0.4976,2
2.0,0.775,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.082,0.795,0.123,0.2023,2
1.0,0.75,0.0,0.037037037037037035,0.0,0.18518518518518517,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.1111111111111111,0.0,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.151,0.79,0.06,-0.5742,1
23.0,0.7430555555555556,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.452,0.548,0.9726,7
-9.0,0.67578125,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.03125,0.09375,0.09375,0.0,0.0625,0.0,0.0,0.03125,0.15625,0.262,0.605,0.133,-0.8155,4
2.0,1.0,0.0,0.125,0.0,0.25,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.874,0.126,0.3182,6
0.0,0.8321428571428572,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.05714285714285714,0.0,0.0,0.927,0.073,0.6249,3
